customer_id,segment,interval,score,duration,promo,robocats
cst_5332807469,Segment 0,До внедрения роботов,4,0.01,0,0
cst_2520420331,Segment 0,До внедрения роботов,0,0.21,0,0
cst_1476850354,Segment 0,До внедрения роботов,0,0.66,0,0
cst_7510204074,Segment 0,До внедрения роботов,3,0.59,0,0
cst_0694567501,Segment 0,До внедрения роботов,2,0.06,0,0
cst_7889080254,Segment 0,До внедрения роботов,1,0.37,0,0
cst_8952029509,Segment 0,До внедрения роботов,3,0.25,0,0
cst_1569133368,Segment 0,До внедрения роботов,4,0.94,0,0
cst_0132033798,Segment 0,До внедрения роботов,0,0.98,0,0
cst_6322499670,Segment 0,До внедрения роботов,0,0.22,0,0
cst_7502681910,Segment 0,До внедрения роботов,10,0.06,1,0
cst_1137636626,Segment 0,До внедрения роботов,3,0.01,0,0
cst_0217128291,Segment 0,До внедрения роботов,0,1.02,0,0
cst_6617818542,Segment 0,До внедрения роботов,3,0.25,0,0
cst_5890338038,Segment 0,До внедрения роботов,8,0.82,1,0
cst_2568722498,Segment 0,До внедрения роботов,0,1.09,0,0
cst_3499074109,Segment 0,До внедрения роботов,1,0.01,0,0
cst_9293398962,Segment 0,До внедрения роботов,2,1.04,0,0
cst_7048644937,Segment 0,До внедрения роботов,0,0.8,0,0
cst_9322053099,Segment 0,До внедрения роботов,0,0.16,0,0
cst_9000348497,Segment 0,До внедрения роботов,0,1.43,0,0
cst_3871557530,Segment 0,До внедрения роботов,5,0.72,0,0
cst_2148547495,Segment 0,До внедрения роботов,2,0.57,0,0
cst_2168622033,Segment 0,До внедрения роботов,3,0.61,0,0
cst_0786851989,Segment 0,До внедрения роботов,3,0.26,0,0
cst_2078215341,Segment 0,До внедрения роботов,2,0.27,0,0
cst_9082745715,Segment 0,До внедрения роботов,0,0.11,0,0
cst_2481599583,Segment 0,До внедрения роботов,1,0.01,0,0
cst_6501702326,Segment 0,До внедрения роботов,0,0.31,0,0
cst_0064928122,Segment 0,До внедрения роботов,1,0.18,0,0
cst_4923408179,Segment 0,До внедрения роботов,3,0.52,0,0
cst_3123284626,Segment 0,До внедрения роботов,5,0.79,0,0
cst_2792473413,Segment 0,До внедрения роботов,4,0.09,0,0
cst_6365425430,Segment 0,До внедрения роботов,2,1.44,0,0
cst_8636098255,Segment 0,До внедрения роботов,1,0.13,0,0
cst_4401899652,Segment 0,До внедрения роботов,0,0.86,0,0
cst_5657570186,Segment 0,До внедрения роботов,1,0.09,0,0
cst_7033476484,Segment 0,До внедрения роботов,0,0.74,0,0
cst_5850170615,Segment 0,До внедрения роботов,3,0.36,0,0
cst_4633553846,Segment 0,До внедрения роботов,2,0.61,0,0
cst_1007849305,Segment 0,До внедрения роботов,0,0.02,0,0
cst_1954668944,Segment 0,До внедрения роботов,5,0.04,0,0
cst_9755148889,Segment 0,До внедрения роботов,1,0.11,0,0
cst_4911701406,Segment 0,До внедрения роботов,4,0.94,0,0
cst_6187501723,Segment 0,До внедрения роботов,4,0.66,0,0
cst_0436143352,Segment 0,До внедрения роботов,3,1.57,0,0
cst_9202108472,Segment 0,До внедрения роботов,4,1.42,0,0
cst_1600506984,Segment 0,До внедрения роботов,3,0.14,0,0
cst_2926872364,Segment 0,До внедрения роботов,6,0.23,0,0
cst_6639440919,Segment 0,До внедрения роботов,1,1.9,0,0
cst_2301748012,Segment 0,До внедрения роботов,1,0.51,0,0
cst_7474706033,Segment 0,До внедрения роботов,4,0.96,0,0
cst_1088090429,Segment 0,До внедрения роботов,1,0.13,0,0
cst_0310064064,Segment 0,До внедрения роботов,0,0.46,0,0
cst_9541073660,Segment 0,До внедрения роботов,3,0.4,0,0
cst_3209717202,Segment 0,До внедрения роботов,1,0.81,0,0
cst_9910496191,Segment 0,До внедрения роботов,1,1.07,0,0
cst_4102459481,Segment 0,До внедрения роботов,1,0.2,0,0
cst_4131909629,Segment 0,До внедрения роботов,0,0.19,0,0
cst_2153118321,Segment 0,До внедрения роботов,1,0.79,0,0
cst_8010776876,Segment 0,До внедрения роботов,3,0.91,0,0
cst_4358787404,Segment 0,До внедрения роботов,9,0.24,1,0
cst_6099719090,Segment 0,До внедрения роботов,6,0.2,0,0
cst_6063314631,Segment 0,До внедрения роботов,2,0.05,0,0
cst_2467355198,Segment 0,До внедрения роботов,0,0.12,0,0
cst_5889974852,Segment 0,До внедрения роботов,6,0.35,0,0
cst_4510062788,Segment 0,До внедрения роботов,2,0.69,0,0
cst_7820247839,Segment 0,До внедрения роботов,5,0.19,0,0
cst_9696636918,Segment 0,До внедрения роботов,3,0.28,0,0
cst_3675753746,Segment 0,До внедрения роботов,0,0.07,0,0
cst_2954128136,Segment 0,До внедрения роботов,0,0.14,0,0
cst_4874133630,Segment 0,До внедрения роботов,1,0.39,0,0
cst_6501753773,Segment 0,До внедрения роботов,1,0.09,0,0
cst_3786500263,Segment 0,До внедрения роботов,0,0.22,0,0
cst_8773519215,Segment 0,До внедрения роботов,1,3.95,0,0
cst_4528349039,Segment 0,До внедрения роботов,1,0.24,0,0
cst_9920517975,Segment 0,До внедрения роботов,2,2.02,0,0
cst_3428584611,Segment 0,До внедрения роботов,5,0.09,0,0
cst_5635411089,Segment 0,До внедрения роботов,3,0.69,0,0
cst_2932786500,Segment 0,До внедрения роботов,3,0.14,0,0
cst_8426513407,Segment 0,До внедрения роботов,8,0.54,1,0
cst_0468995316,Segment 0,До внедрения роботов,7,0.07,0,0
cst_1429306335,Segment 0,До внедрения роботов,1,0.07,0,0
cst_1612144809,Segment 0,До внедрения роботов,9,2.51,1,0
cst_8248779125,Segment 0,До внедрения роботов,7,0.3,0,0
cst_3642015469,Segment 0,До внедрения роботов,1,0.4,0,0
cst_8548961317,Segment 0,До внедрения роботов,0,0.04,0,0
cst_5536564536,Segment 0,До внедрения роботов,3,0.11,0,0
cst_1538679101,Segment 0,До внедрения роботов,7,0.4,1,0
cst_3638233269,Segment 0,До внедрения роботов,0,0.04,0,0
cst_5913774339,Segment 0,До внедрения роботов,3,2.26,0,0
cst_6360949269,Segment 0,До внедрения роботов,8,0.97,1,0
cst_5810188743,Segment 0,До внедрения роботов,0,0.52,0,0
cst_9405163553,Segment 0,До внедрения роботов,4,0.22,0,0
cst_0306481917,Segment 0,До внедрения роботов,7,1.39,0,0
cst_5501601620,Segment 0,До внедрения роботов,6,0.61,0,0
cst_5592474762,Segment 0,До внедрения роботов,5,0.78,0,0
cst_1264665714,Segment 0,До внедрения роботов,0,0.1,0,0
cst_5907250336,Segment 0,До внедрения роботов,2,0.52,0,0
cst_9903208429,Segment 0,До внедрения роботов,3,0.48,0,0
cst_0917489370,Segment 0,До внедрения роботов,0,0.54,0,0
cst_4056258103,Segment 0,До внедрения роботов,3,0.23,0,0
cst_2388929563,Segment 0,До внедрения роботов,3,0.83,0,0
cst_0134365360,Segment 0,До внедрения роботов,6,0.76,0,0
cst_6580632838,Segment 0,До внедрения роботов,0,0.26,0,0
cst_6812820543,Segment 0,До внедрения роботов,3,0.35,0,0
cst_1057727658,Segment 0,До внедрения роботов,5,0.67,0,0
cst_2072121705,Segment 0,До внедрения роботов,0,0.46,0,0
cst_7862711611,Segment 0,До внедрения роботов,7,0.4,0,0
cst_5698822548,Segment 0,До внедрения роботов,3,0.3,0,0
cst_9625761818,Segment 0,До внедрения роботов,5,0.82,0,0
cst_0401302116,Segment 0,До внедрения роботов,1,0.12,0,0
cst_2131846513,Segment 0,До внедрения роботов,2,0.16,0,0
cst_3734702631,Segment 0,До внедрения роботов,0,0.2,0,0
cst_0912725462,Segment 0,До внедрения роботов,6,0.11,0,0
cst_5096313659,Segment 0,До внедрения роботов,4,0.43,0,0
cst_7703933167,Segment 0,До внедрения роботов,0,0.2,0,0
cst_6566485176,Segment 0,До внедрения роботов,2,0.32,0,0
cst_5374495249,Segment 0,До внедрения роботов,0,0.2,0,0
cst_2172553998,Segment 0,До внедрения роботов,1,0.67,0,0
cst_4865913622,Segment 0,До внедрения роботов,0,0.01,0,0
cst_5839315264,Segment 0,До внедрения роботов,2,0.05,0,0
cst_4253257471,Segment 0,До внедрения роботов,3,0.01,0,0
cst_4054735193,Segment 0,До внедрения роботов,3,0.37,0,0
cst_4379484551,Segment 0,До внедрения роботов,0,0.73,0,0
cst_6577880146,Segment 0,До внедрения роботов,2,0.58,0,0
cst_5421690059,Segment 0,До внедрения роботов,3,0.12,0,0
cst_4178655019,Segment 0,До внедрения роботов,0,0.72,0,0
cst_4113711252,Segment 0,До внедрения роботов,3,0.11,0,0
cst_8877555602,Segment 0,До внедрения роботов,0,0.26,0,0
cst_0431773180,Segment 0,До внедрения роботов,2,0.41,0,0
cst_7045022258,Segment 0,До внедрения роботов,4,0.51,0,0
cst_4564099430,Segment 0,До внедрения роботов,0,0.1,0,0
cst_0754845355,Segment 0,До внедрения роботов,6,1.28,0,0
cst_5944519947,Segment 0,До внедрения роботов,5,0.28,0,0
cst_4497943156,Segment 0,До внедрения роботов,1,1.38,0,0
cst_2467380522,Segment 0,До внедрения роботов,9,0.06,1,0
cst_2200250793,Segment 0,До внедрения роботов,0,0.06,0,0
cst_9821755922,Segment 0,До внедрения роботов,2,0.84,0,0
cst_7541284419,Segment 0,До внедрения роботов,1,0.81,0,0
cst_8837157032,Segment 0,До внедрения роботов,3,0.16,0,0
cst_2321528575,Segment 0,До внедрения роботов,0,0.01,0,0
cst_7768279955,Segment 0,До внедрения роботов,2,0.65,1,0
cst_6533553852,Segment 0,До внедрения роботов,4,2.15,0,0
cst_3735343981,Segment 0,До внедрения роботов,6,0.01,0,0
cst_7498765851,Segment 0,До внедрения роботов,0,0.86,0,0
cst_6808372772,Segment 0,До внедрения роботов,3,0.09,0,0
cst_1934096784,Segment 0,До внедрения роботов,2,0.21,0,0
cst_1246759953,Segment 0,До внедрения роботов,0,0.31,0,0
cst_5145827913,Segment 0,До внедрения роботов,3,0.25,0,0
cst_1078790980,Segment 0,До внедрения роботов,2,0.07,0,0
cst_0161128026,Segment 0,До внедрения роботов,2,0.21,0,0
cst_1266596164,Segment 0,До внедрения роботов,0,0.37,0,0
cst_1714031283,Segment 0,До внедрения роботов,1,0.23,0,0
cst_3203925536,Segment 0,До внедрения роботов,1,2.19,0,0
cst_8043369768,Segment 0,До внедрения роботов,4,0.37,0,0
cst_4497539905,Segment 0,До внедрения роботов,3,0.91,0,0
cst_3875026359,Segment 0,До внедрения роботов,6,0.23,0,0
cst_8953792506,Segment 0,До внедрения роботов,3,0.48,0,0
cst_2490362163,Segment 0,До внедрения роботов,5,0.41,0,0
cst_0274016834,Segment 0,До внедрения роботов,0,1.19,1,0
cst_3290740205,Segment 0,До внедрения роботов,0,0.41,0,0
cst_4328672132,Segment 0,До внедрения роботов,1,0.34,0,0
cst_6717218816,Segment 0,До внедрения роботов,3,1.64,0,0
cst_7540802446,Segment 0,До внедрения роботов,2,0.39,0,0
cst_6929928511,Segment 0,До внедрения роботов,8,0.03,1,0
cst_8628874170,Segment 0,До внедрения роботов,3,0.96,0,0
cst_5041556545,Segment 0,До внедрения роботов,2,0.21,0,0
cst_3821441474,Segment 0,До внедрения роботов,4,0.53,0,0
cst_4506431429,Segment 0,До внедрения роботов,0,0.01,0,0
cst_4972477966,Segment 0,До внедрения роботов,1,0.07,0,0
cst_5315151361,Segment 0,До внедрения роботов,3,0.31,0,0
cst_3650756370,Segment 0,До внедрения роботов,1,0.79,0,0
cst_8452969926,Segment 0,До внедрения роботов,0,0.52,0,0
cst_8000586034,Segment 0,До внедрения роботов,1,1.16,0,0
cst_7467371985,Segment 0,До внедрения роботов,1,0.2,0,0
cst_9594803434,Segment 0,До внедрения роботов,0,1.76,0,0
cst_8289277196,Segment 0,До внедрения роботов,7,0.52,0,0
